Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined, Balance ,marital,education,houseloan,otherloan,contact,poutcome,Loan Default
3574,Elvira  Bowman,Female,40,California,White Collar,06.Dec.2017," $75,598.04 ",divorced,primary,no,yes,cellular,unknown,no
3575,Edwin  Malone,Male,26,California,Blue Collar,06.Dec.2017," $24,575.48 ",married,tertiary,no,no,cellular,failure,no
3576,Shari  Silva,Female,27,California,White Collar,06.Dec.2017," $20,676.84 ",married,primary,yes,yes,unknown,unknown,no
3577,Joey  Wong,Male,33,California,Blue Collar,06.Dec.2017," $53,734.49 ",married,tertiary,yes,no,cellular,other,no
3578,Christina  Fuller,Female,35,Nevada,Other,06.Dec.2017," $8,801.39 ",married,tertiary,no,no,cellular,unknown,no
3579,Mable  Lindsey,Male,48,Nevada,Blue Collar,06.Dec.2017," $74,959.75 ",married,secondary,yes,no,unknown,unknown,no
3580,Della  Jensen,Male,61,Nevada,Blue Collar,06.Dec.2017," $16,778.43 ",divorced,tertiary,no,no,cellular,unknown,no
3581,Bethany  Pena,Male,51,Nevada,Blue Collar,06.Dec.2017," $75,917.55 ",married,tertiary,yes,no,unknown,unknown,no
3582,Sonya  Mullins,Male,49,Nevada,Blue Collar,06.Dec.2017," $1,519.34 ",married,tertiary,yes,no,unknown,unknown,no
3583,Kyle  Carr,Male,48,Nevada,Other,06.Dec.2017," $97,812.03 ",married,tertiary,yes,no,unknown,unknown,no
3584,Lula  Daniels,Female,36,California,White Collar,07.Dec.2017," $13,346.21 ",single,tertiary,yes,no,unknown,unknown,no
3585,Christina  Fuller,Male,51,California,White Collar,07.Dec.2017," $54,658.81 ",married,secondary,yes,no,telephone,failure,no
3586,Lynette  Brewer,Female,31,California,White Collar,07.Dec.2017," $122,948.43 ",married,secondary,yes,yes,unknown,unknown,no
3587,Sandra  Floyd,Female,35,California,White Collar,07.Dec.2017," $13,575.79 ",married,secondary,no,no,cellular,success,yes
3588,Eddie  Green,Male,28,California,White Collar,07.Dec.2017," $28,264.49 ",married,tertiary,no,no,cellular,unknown,no
3589,Shari  Silva,Female,40,California,Blue Collar,07.Dec.2017," $170,324.69 ",single,secondary,no,no,cellular,other,no
3590,Sandra  Floyd,Female,34,California,Blue Collar,07.Dec.2017," $83,138.96 ",married,unknown,no,no,cellular,success,yes
3591,Mable  Lindsey,Male,39,California,White Collar,07.Dec.2017," $20,930.69 ",married,tertiary,no,no,unknown,unknown,no
3592,Marian  Hill,Female,41,California,White Collar,07.Dec.2017," $123,674.42 ",married,secondary,yes,no,cellular,unknown,no
3593,Tracy  Reed,Male,31,California,White Collar,07.Dec.2017," $15,292.75 ",married,secondary,yes,no,unknown,unknown,no
3594,Marion  Glover,Male,42,California,White Collar,07.Dec.2017," $106,296.13 ",single,primary,yes,no,cellular,success,no
3595,Billie  Chandler,Female,36,California,Blue Collar,07.Dec.2017," $108,548.25 ",married,secondary,yes,yes,unknown,unknown,no
3596,Trevor  Jones,Male,31,California,White Collar,07.Dec.2017," $36,677.39 ",single,secondary,no,no,unknown,unknown,no
3597,Don  Gonzales,Female,37,California,White Collar,07.Dec.2017," $47,942.51 ",married,secondary,yes,no,cellular,unknown,no
3598,Robert  Munoz,Female,33,California,White Collar,07.Dec.2017," $22,746.60 ",married,primary,no,no,unknown,unknown,no
3599,Austin  Reynolds,Male,26,California,White Collar,07.Dec.2017," $42,320.40 ",married,secondary,yes,no,cellular,unknown,no
3600,Rachel  Gomez,Male,39,California,White Collar,07.Dec.2017," $23,626.54 ",married,primary,no,no,unknown,unknown,no
3601,Cassandra  Franklin,Male,33,California,White Collar,07.Dec.2017," $109,397.09 ",married,secondary,no,no,cellular,unknown,no
3602,Rachel  Gomez,Male,27,California,Blue Collar,07.Dec.2017," $21,792.54 ",married,secondary,yes,no,unknown,unknown,no
3603,Lee  Mack,Male,40,California,White Collar,07.Dec.2017," $27,193.19 ",married,secondary,yes,no,unknown,unknown,no
3604,Elbert  Klein,Female,46,Nevada,Other,07.Dec.2017," $65,231.30 ",married,secondary,yes,no,cellular,unknown,no
3605,Peter  Hodges,Female,49,Nevada,Other,07.Dec.2017," $71,289.48 ",married,tertiary,no,no,cellular,unknown,no
3606,Cassandra  Franklin,Male,60,Nevada,Other,07.Dec.2017," $96,078.73 ",single,tertiary,no,no,cellular,unknown,no
3607,Rachel  Gomez,Female,46,Nevada,Other,07.Dec.2017," $118,803.49 ",married,secondary,yes,no,unknown,unknown,no
3608,Cassandra  Franklin,Female,57,Nevada,White Collar,07.Dec.2017," $39,990.28 ",married,secondary,no,no,telephone,failure,no
3609,Patty  Thompson,Male,39,Nevada,Other,07.Dec.2017," $111,604.46 ",married,tertiary,no,no,unknown,unknown,no
3610,Della  Jensen,Male,33,Nevada,Blue Collar,07.Dec.2017," $68,387.16 ",married,tertiary,yes,no,unknown,unknown,no
3611,Isabel  Cross,Female,48,Nevada,Other,07.Dec.2017," $94,760.25 ",divorced,secondary,yes,no,unknown,unknown,no
3612,Rachel  Gomez,Female,56,Nevada,Blue Collar,07.Dec.2017," $48,942.45 ",single,secondary,yes,no,cellular,unknown,no
3613,Ernest  Davis,Female,34,California,White Collar,08.Dec.2017," $44,158.69 ",divorced,tertiary,no,no,cellular,other,no
3614,Don  Gonzales,Female,42,California,White Collar,08.Dec.2017," $49,710.99 ",married,secondary,no,no,unknown,unknown,no
3615,Sylvester  Morales,Male,36,California,White Collar,08.Dec.2017," $47,204.55 ",divorced,tertiary,no,no,cellular,unknown,no
3616,Edwin  Malone,Male,41,California,White Collar,08.Dec.2017," $37,183.27 ",single,secondary,no,no,cellular,unknown,no
3617,Kyle  Carr,Male,45,Nevada,White Collar,08.Dec.2017," $133,617.85 ",single,tertiary,no,no,cellular,unknown,no
3618,Peter  Hodges,Female,49,Nevada,Other,08.Dec.2017," $57,383.45 ",married,secondary,no,no,cellular,unknown,no
3619,Della  Jensen,Male,48,Nevada,Other,08.Dec.2017," $65,267.54 ",married,secondary,no,no,cellular,unknown,no
3620,Isabel  Cross,Male,44,Nevada,Blue Collar,08.Dec.2017," $97,548.57 ",married,primary,yes,no,unknown,unknown,no
3621,Brooke  Horton,Male,28,California,Blue Collar,09.Dec.2017," $10,069.45 ",divorced,secondary,no,yes,cellular,unknown,no
3622,Charlie  Wood,Female,26,California,White Collar,09.Dec.2017," $34,174.01 ",married,tertiary,yes,no,unknown,unknown,no
3623,Don  Gonzales,Female,54,Nevada,Other,09.Dec.2017," $64,483.04 ",single,tertiary,no,no,cellular,unknown,no
3624,Eddie  Green,Male,48,Nevada,White Collar,09.Dec.2017," $106,305.79 ",married,primary,yes,no,cellular,unknown,no
3625,Cecilia  Manning,Male,43,Nevada,Blue Collar,09.Dec.2017," $44,450.45 ",married,tertiary,yes,no,cellular,failure,no
3626,Drew  Rogers,Male,52,Nevada,Other,09.Dec.2017," $20,331.16 ",married,secondary,yes,no,cellular,unknown,no
3627,Marian  Hill,Male,30,California,White Collar,10.Dec.2017," $70,968.79 ",married,secondary,yes,yes,cellular,other,no
3628,Sonya  Mullins,Male,33,California,White Collar,10.Dec.2017," $29,985.51 ",married,secondary,no,yes,cellular,unknown,no
3629,Eric  Rose,Male,21,California,White Collar,10.Dec.2017," $32,988.27 ",married,secondary,yes,no,telephone,unknown,no
3630,Elbert  Klein,Female,31,California,White Collar,10.Dec.2017," $37,330.12 ",married,secondary,no,no,cellular,unknown,no
3631,Trevor  Jones,Female,43,California,White Collar,10.Dec.2017," $82,613.72 ",divorced,unknown,yes,no,unknown,unknown,no
3632,Rachel  Gomez,Male,38,California,White Collar,10.Dec.2017," $40,750.60 ",married,secondary,no,yes,telephone,unknown,no
3633,Lance  Yates,Male,48,California,White Collar,10.Dec.2017," $31,715.37 ",single,unknown,no,no,telephone,unknown,no
3634,Drew  Rogers,Female,49,California,White Collar,10.Dec.2017," $51,304.61 ",married,tertiary,yes,yes,cellular,failure,no
3635,Bernadette  Page,Female,44,California,White Collar,10.Dec.2017," $73,460.82 ",married,secondary,yes,yes,unknown,unknown,no
3636,Lula  Daniels,Female,23,California,White Collar,10.Dec.2017," $66,596.37 ",married,tertiary,yes,no,cellular,unknown,no
3637,Johanna  Boone,Female,31,California,White Collar,10.Dec.2017," $138,779.78 ",divorced,tertiary,no,no,cellular,unknown,no
3638,Cecilia  Manning,Female,40,California,White Collar,10.Dec.2017," $15,322.33 ",married,secondary,yes,no,unknown,unknown,no
3639,Cecilia  Manning,Male,31,California,Other,10.Dec.2017," $82,346.33 ",single,secondary,no,yes,unknown,unknown,no
3640,Elbert  Klein,Male,35,California,Blue Collar,10.Dec.2017," $76,131.37 ",married,tertiary,no,no,cellular,unknown,no
3641,Lee  Mack,Male,34,California,White Collar,10.Dec.2017," $62,149.09 ",married,primary,yes,no,cellular,unknown,no
3642,Shari  Silva,Female,26,California,Other,10.Dec.2017," $6,285.63 ",single,secondary,yes,no,cellular,failure,no
3643,Blake  Bridges,Male,27,California,White Collar,10.Dec.2017," $138,222.73 ",single,tertiary,no,no,cellular,unknown,yes
3644,Blake  Bridges,Female,31,California,White Collar,10.Dec.2017," $43,362.66 ",divorced,unknown,yes,no,telephone,unknown,no
3645,Max  Rodgers,Male,52,Nevada,Blue Collar,10.Dec.2017," $103,037.36 ",single,secondary,no,no,cellular,success,no
3646,Willie  Vega,Male,58,Nevada,Other,10.Dec.2017," $42,252.49 ",single,primary,yes,no,cellular,unknown,no
3647,Bernadette  Page,Male,47,Nevada,Other,10.Dec.2017," $81,412.31 ",single,secondary,yes,yes,cellular,unknown,no
3648,Ruben  Nunez,Male,40,Nevada,Other,10.Dec.2017," $14,259.00 ",single,secondary,no,no,cellular,unknown,no
3649,Eddie  Green,Female,53,Nevada,Other,10.Dec.2017," $122,182.64 ",single,secondary,yes,no,cellular,unknown,no
3650,Shari  Silva,Male,51,Nevada,Blue Collar,10.Dec.2017," $7,488.54 ",married,tertiary,yes,no,cellular,unknown,no
3651,Drew  Rogers,Male,63,Nevada,Blue Collar,10.Dec.2017," $54,149.93 ",single,secondary,no,no,cellular,unknown,no
3652,Salvador  Bass,Female,49,Nevada,Other,10.Dec.2017," $73,546.28 ",married,tertiary,no,no,cellular,unknown,no
3653,Shari  Silva,Male,54,Nevada,Blue Collar,10.Dec.2017," $162,637.72 ",single,secondary,yes,no,unknown,other,yes
3654,Eddie  Green,Female,42,Wyoming,White Collar,10.Dec.2017," $14,781.76 ",divorced,secondary,yes,no,cellular,unknown,yes
3655,Ivan  Adkins,Female,41,Wyoming,Other,10.Dec.2017," $29,081.67 ",single,tertiary,no,no,cellular,failure,no
3656,Shari  Silva,Female,29,Wyoming,White Collar,10.Dec.2017," $14,134.61 ",married,tertiary,yes,no,cellular,unknown,no
3657,Sonya  Mullins,Female,38,Wyoming,Other,10.Dec.2017," $141,450.87 ",single,unknown,no,no,cellular,failure,no
3658,Salvador  Bass,Female,35,California,White Collar,11.Dec.2017," $184,113.70 ",divorced,secondary,yes,no,telephone,unknown,no
3659,Felicia  Jennings,Female,44,California,Other,11.Dec.2017," $49,051.69 ",single,secondary,no,no,telephone,other,yes
3660,Dan  Peterson,Male,24,California,Blue Collar,11.Dec.2017," $184,097.69 ",married,secondary,no,no,telephone,unknown,no
3661,Andrew  Meyer,Male,20,Nevada,Blue Collar,11.Dec.2017," $5,544.51 ",single,secondary,yes,no,unknown,unknown,no
3662,Cindy  Becker,Female,50,Nevada,Other,11.Dec.2017," $101,197.55 ",single,secondary,no,no,cellular,unknown,no
3663,Sandra  Floyd,Male,47,Nevada,Blue Collar,11.Dec.2017," $17,378.54 ",married,secondary,no,no,unknown,unknown,no
3664,Johanna  Boone,Male,41,Wyoming,White Collar,11.Dec.2017," $25,610.55 ",married,secondary,yes,no,unknown,unknown,no
3665,Eric  Rose,Male,46,California,White Collar,12.Dec.2017," $44,672.04 ",married,secondary,yes,no,cellular,unknown,no
3666,Ellen  Weaver,Female,41,California,Other,12.Dec.2017," $27,172.90 ",single,secondary,yes,no,cellular,failure,no
3667,Andrew  Meyer,Female,42,California,White Collar,12.Dec.2017," $108,350.79 ",married,secondary,yes,no,cellular,unknown,yes
3668,Tiffany  May,Female,36,California,White Collar,12.Dec.2017," $21,706.63 ",single,tertiary,no,no,cellular,unknown,no
3669,Della  Jensen,Female,36,California,White Collar,12.Dec.2017," $107,524.09 ",single,secondary,yes,no,cellular,unknown,no
3670,Pauline  Beck,Female,37,California,White Collar,12.Dec.2017," $74,009.27 ",single,secondary,yes,no,cellular,failure,no
3671,Elaine  Ellis,Female,32,California,Blue Collar,12.Dec.2017," $41,918.40 ",single,primary,yes,no,unknown,unknown,no
3672,Shari  Silva,Female,24,California,Other,12.Dec.2017," $26,784.84 ",married,secondary,no,no,unknown,unknown,no
3673,Marian  Hill,Female,34,California,White Collar,12.Dec.2017," $115,496.21 ",married,secondary,yes,no,cellular,unknown,no
3674,Lula  Daniels,Female,54,Nevada,Other,12.Dec.2017," $51,890.43 ",married,tertiary,no,no,unknown,unknown,yes
3675,Christy  Olson,Male,44,Nevada,Blue Collar,12.Dec.2017," $89,629.24 ",single,tertiary,yes,no,cellular,failure,no
3676,Ernest  Davis,Male,57,Nevada,Blue Collar,12.Dec.2017," $116,747.61 ",single,tertiary,no,no,cellular,unknown,no
3677,Ellen  Weaver,Male,64,Nevada,Blue Collar,12.Dec.2017," $72,321.63 ",married,secondary,no,no,cellular,unknown,no
3678,Patty  Thompson,Male,34,Wyoming,White Collar,12.Dec.2017," $37,996.10 ",married,secondary,yes,yes,unknown,unknown,no
3679,Elvira  Bowman,Female,39,Wyoming,Other,12.Dec.2017," $38,766.42 ",divorced,secondary,no,no,cellular,unknown,no
3680,Johanna  Boone,Female,42,California,White Collar,13.Dec.2017," $32,965.15 ",married,secondary,yes,yes,cellular,unknown,no
3681,Della  Jensen,Female,35,California,Other,13.Dec.2017," $24,599.78 ",divorced,secondary,yes,no,cellular,unknown,no
3682,Nellie  Joseph,Male,28,California,White Collar,13.Dec.2017," $59,756.13 ",single,secondary,yes,no,unknown,unknown,yes
3683,Brooke  Horton,Male,33,California,White Collar,13.Dec.2017," $80,236.34 ",divorced,tertiary,no,no,cellular,failure,no
3684,Della  Jensen,Male,36,California,Other,13.Dec.2017," $20,444.24 ",married,secondary,yes,no,cellular,unknown,no
3685,Austin  Reynolds,Male,27,California,White Collar,13.Dec.2017," $116,264.33 ",single,tertiary,no,no,cellular,success,yes
3686,Shari  Silva,Female,28,California,Blue Collar,13.Dec.2017," $24,192.75 ",single,tertiary,yes,no,unknown,unknown,no
3687,Austin  Reynolds,Female,33,California,White Collar,13.Dec.2017," $89,724.49 ",married,secondary,no,no,unknown,unknown,no
3688,Shari  Silva,Female,31,California,Blue Collar,13.Dec.2017," $44,690.06 ",single,secondary,yes,no,cellular,unknown,no
3689,Robert  Munoz,Male,36,California,White Collar,13.Dec.2017," $5,415.61 ",married,secondary,yes,no,unknown,unknown,no
3690,Johanna  Boone,Female,29,California,Blue Collar,13.Dec.2017," $28,058.60 ",married,tertiary,yes,no,cellular,failure,no
3691,Fernando  Rowe,Female,53,Nevada,Other,13.Dec.2017," $70,543.91 ",married,primary,no,no,cellular,failure,yes
3692,Bobbie  Ryan,Male,52,Nevada,White Collar,13.Dec.2017," $22,071.31 ",single,tertiary,no,no,cellular,unknown,no
3693,Willie  Vega,Male,37,Nevada,Blue Collar,13.Dec.2017," $6,518.99 ",divorced,primary,yes,no,unknown,unknown,no
3694,Bobbie  Ryan,Male,39,Nevada,Blue Collar,13.Dec.2017," $56,121.49 ",married,tertiary,no,no,cellular,unknown,no
3695,Ivan  Adkins,Male,49,Nevada,Other,13.Dec.2017," $61,011.10 ",married,secondary,yes,no,cellular,unknown,no
3696,Lynette  Brewer,Male,48,Nevada,Other,13.Dec.2017," $69,478.40 ",married,tertiary,no,no,cellular,success,yes
3697,Kyle  Carr,Male,52,Nevada,Blue Collar,13.Dec.2017," $28,800.84 ",single,secondary,yes,yes,unknown,unknown,no
3698,Lee  Mack,Male,50,Nevada,Blue Collar,13.Dec.2017," $30,827.75 ",divorced,primary,yes,no,cellular,failure,no
3699,Bernadette  Page,Male,48,Nevada,Blue Collar,13.Dec.2017," $16,468.67 ",married,primary,yes,no,unknown,unknown,no
3700,Marian  Hill,Male,54,Nevada,Blue Collar,13.Dec.2017," $40,155.79 ",married,secondary,yes,yes,cellular,unknown,no
3701,Jenny  Garcia,Female,53,Nevada,Other,13.Dec.2017," $107,176.81 ",married,primary,no,no,cellular,unknown,no
3702,Max  Rodgers,Male,47,Nevada,Other,13.Dec.2017," $55,446.34 ",married,tertiary,yes,no,cellular,other,no
3703,Cindy  Becker,Female,28,Nevada,Other,13.Dec.2017," $50,442.61 ",married,secondary,yes,no,cellular,unknown,no
3704,Isabel  Cross,Male,35,Wyoming,Blue Collar,13.Dec.2017," $19,011.75 ",married,primary,yes,no,cellular,failure,no
3705,Cindy  Becker,Female,39,Wyoming,White Collar,13.Dec.2017," $5,685.79 ",married,secondary,yes,no,cellular,unknown,no
3706,Robert  Munoz,Male,34,Wyoming,Other,13.Dec.2017," $23,500.94 ",married,tertiary,yes,no,cellular,other,no
3707,Lance  Yates,Male,35,Wyoming,Other,13.Dec.2017," $156,436.15 ",married,primary,yes,yes,unknown,unknown,no
3708,Dan  Peterson,Female,47,California,White Collar,14.Dec.2017," $96,583.85 ",single,secondary,yes,no,unknown,unknown,no
3709,Robert  Munoz,Male,24,California,White Collar,14.Dec.2017," $38,477.82 ",divorced,tertiary,no,yes,cellular,unknown,no
3710,Eric  Rose,Female,25,California,Other,14.Dec.2017," $58,766.81 ",married,secondary,yes,no,cellular,unknown,no
3711,Sylvester  Morales,Female,39,California,White Collar,14.Dec.2017," $41,365.09 ",married,tertiary,no,no,cellular,other,no
3712,Jenny  Garcia,Female,41,California,White Collar,14.Dec.2017," $1,367.01 ",married,secondary,no,no,unknown,unknown,no
3713,Arturo  Francis,Female,35,California,White Collar,14.Dec.2017," $29,636.72 ",married,primary,yes,no,unknown,unknown,no
3714,Robert  Munoz,Male,28,California,White Collar,14.Dec.2017," $77,541.31 ",married,secondary,no,no,cellular,unknown,no
3715,Dan  Peterson,Female,36,California,White Collar,14.Dec.2017," $187,596.18 ",divorced,tertiary,yes,no,cellular,success,no
3716,Drew  Rogers,Male,36,California,Blue Collar,14.Dec.2017," $70,123.07 ",married,secondary,no,no,unknown,unknown,no
3717,Ellen  Weaver,Male,38,Nevada,Other,14.Dec.2017," $10,772.84 ",divorced,secondary,yes,no,unknown,unknown,no
3718,Kyle  Carr,Male,38,Nevada,Other,14.Dec.2017," $81,831.90 ",married,tertiary,no,no,telephone,unknown,no
3719,Cassandra  Franklin,Male,48,Nevada,Blue Collar,14.Dec.2017," $48,375.78 ",divorced,unknown,yes,no,unknown,unknown,no
3720,Shari  Silva,Male,49,Nevada,Other,14.Dec.2017," $29,732.69 ",single,tertiary,no,no,cellular,unknown,no
3721,Sandra  Floyd,Male,57,Nevada,Blue Collar,14.Dec.2017," $19,189.13 ",married,secondary,yes,no,cellular,unknown,no
3722,Andrew  Meyer,Male,37,Nevada,Blue Collar,14.Dec.2017," $13,756.22 ",married,secondary,no,yes,unknown,unknown,no
3723,Rachel  Gomez,Male,61,Nevada,Blue Collar,14.Dec.2017," $62,762.85 ",married,secondary,yes,no,unknown,unknown,no
3724,Max  Rodgers,Male,46,Wyoming,Blue Collar,14.Dec.2017," $4,479.42 ",single,secondary,yes,no,cellular,unknown,yes
3725,Marion  Glover,Female,36,Wyoming,White Collar,14.Dec.2017," $36,985.21 ",divorced,secondary,yes,no,cellular,failure,no
3726,Willie  Vega,Female,38,Wyoming,White Collar,14.Dec.2017," $46,110.42 ",married,primary,yes,no,unknown,unknown,no
3727,Brooke  Horton,Male,31,California,White Collar,15.Dec.2017," $62,759.55 ",married,unknown,yes,no,unknown,unknown,no
3728,Della  Jensen,Male,35,California,Other,15.Dec.2017," $39,891.06 ",single,secondary,yes,no,cellular,unknown,no
3729,Rachel  Gomez,Male,33,California,White Collar,15.Dec.2017," $33,504.22 ",married,secondary,no,no,cellular,unknown,no
3730,Andrew  Meyer,Female,40,California,White Collar,15.Dec.2017," $45,991.64 ",married,primary,no,no,cellular,unknown,no
3731,Jenny  Garcia,Female,42,California,White Collar,15.Dec.2017," $127,174.54 ",married,secondary,yes,no,unknown,unknown,yes
3732,Felicia  Jennings,Female,34,California,White Collar,15.Dec.2017," $214,744.22 ",married,secondary,no,no,cellular,failure,no
3733,Sonya  Mullins,Female,28,California,Blue Collar,15.Dec.2017," $20,324.97 ",single,secondary,no,yes,cellular,unknown,no
3734,Shari  Silva,Male,43,California,White Collar,15.Dec.2017," $136,521.75 ",divorced,tertiary,yes,no,cellular,unknown,yes
3735,Della  Jensen,Male,32,California,White Collar,15.Dec.2017," $94,187.22 ",married,secondary,yes,no,cellular,unknown,yes
3736,Andrew  Meyer,Male,33,California,White Collar,15.Dec.2017," $99,181.57 ",married,tertiary,yes,no,cellular,unknown,no
3737,Trevor  Jones,Male,34,California,White Collar,15.Dec.2017," $5,269.18 ",married,tertiary,yes,no,cellular,unknown,no
3738,Dan  Peterson,Male,24,California,White Collar,15.Dec.2017," $97,122.30 ",married,secondary,no,no,cellular,unknown,no
3739,Tiffany  May,Male,57,Nevada,Blue Collar,15.Dec.2017," $94,070.10 ",married,primary,yes,no,cellular,unknown,no
3740,Iris  Underwood,Female,42,Nevada,Blue Collar,15.Dec.2017," $22,652.42 ",married,tertiary,yes,no,unknown,unknown,no
3741,Trevor  Jones,Male,49,Nevada,Other,15.Dec.2017," $128,212.94 ",divorced,primary,yes,no,cellular,unknown,yes
3742,Edwin  Malone,Male,22,Wyoming,White Collar,15.Dec.2017," $60,698.37 ",married,primary,yes,no,cellular,unknown,no
3743,Marion  Glover,Male,19,Oregon,Other,15.Dec.2017," $75,465.66 ",married,tertiary,no,no,cellular,unknown,no
3744,Salvador  Bass,Male,36,California,White Collar,16.Dec.2017," $91,083.63 ",single,secondary,yes,yes,telephone,other,yes
3745,Colleen  Warren,Female,26,California,White Collar,16.Dec.2017," $5,929.93 ",single,secondary,yes,no,cellular,unknown,no
3746,Max  Rodgers,Female,35,California,White Collar,16.Dec.2017," $42,011.84 ",single,secondary,yes,no,cellular,unknown,no
3747,Jaime  Pearson,Female,37,California,Blue Collar,16.Dec.2017," $91,250.22 ",married,tertiary,yes,no,cellular,failure,no
3748,Tracy  Reed,Male,38,California,Other,16.Dec.2017," $84,351.72 ",married,secondary,yes,yes,cellular,unknown,no
3749,Della  Jensen,Female,45,California,Other,16.Dec.2017," $93,326.18 ",married,tertiary,no,no,cellular,unknown,no
3750,Salvador  Bass,Male,29,California,White Collar,16.Dec.2017," $41,767.42 ",married,tertiary,no,no,cellular,unknown,no
3751,Salvador  Bass,Female,37,California,White Collar,16.Dec.2017," $121,466.00 ",divorced,unknown,no,no,telephone,failure,no
3752,Tracy  Reed,Female,33,California,White Collar,16.Dec.2017," $72,707.82 ",married,secondary,no,no,cellular,success,no
3753,Max  Rodgers,Male,30,California,Blue Collar,16.Dec.2017," $10,421.39 ",married,secondary,yes,no,telephone,unknown,no
3754,Donna  Reid,Male,36,California,White Collar,16.Dec.2017," $99,282.03 ",married,secondary,yes,no,cellular,unknown,no
3755,Elvira  Bowman,Female,45,California,White Collar,16.Dec.2017," $104,185.76 ",single,tertiary,no,no,cellular,unknown,yes
3756,Billie  Chandler,Female,45,California,White Collar,16.Dec.2017," $2,146.51 ",single,secondary,yes,yes,cellular,other,no
3757,Kyle  Carr,Female,38,California,White Collar,16.Dec.2017," $5,784.00 ",married,secondary,yes,no,cellular,failure,no
3758,Jenny  Garcia,Male,30,California,White Collar,16.Dec.2017," $43,929.33 ",single,tertiary,no,no,telephone,unknown,no
3759,Rachel  Gomez,Female,34,California,Blue Collar,16.Dec.2017," $136,303.69 ",married,secondary,yes,no,unknown,unknown,no
3760,Edwin  Malone,Female,27,California,White Collar,16.Dec.2017," $64,031.01 ",married,primary,no,no,unknown,unknown,no
3761,Rachel  Gomez,Male,33,California,White Collar,16.Dec.2017," $173,994.96 ",married,tertiary,no,no,unknown,unknown,no
3762,Ruben  Nunez,Male,35,California,White Collar,16.Dec.2017," $51,308.07 ",single,secondary,yes,no,unknown,unknown,no
3763,Marion  Glover,Female,44,California,Other,16.Dec.2017," $21,735.64 ",married,secondary,yes,no,unknown,unknown,no
3764,Woodrow  Colon,Female,34,California,Blue Collar,16.Dec.2017," $61,288.60 ",married,secondary,no,yes,cellular,unknown,no
3765,Fernando  Rowe,Male,33,California,White Collar,16.Dec.2017," $103,604.76 ",married,secondary,yes,no,cellular,unknown,no
3766,Dan  Peterson,Female,60,Nevada,Other,16.Dec.2017," $101,362.49 ",divorced,secondary,no,no,cellular,failure,yes
3767,Christina  Fuller,Female,40,Nevada,Other,16.Dec.2017," $24,579.52 ",single,secondary,yes,no,cellular,unknown,no
3768,Donna  Reid,Male,56,Nevada,Blue Collar,16.Dec.2017," $139,049.70 ",married,secondary,no,no,cellular,unknown,no
3769,Elbert  Klein,Male,61,Nevada,Other,16.Dec.2017," $82,717.10 ",single,tertiary,no,no,unknown,unknown,no
3770,Nellie  Joseph,Female,55,Nevada,Blue Collar,16.Dec.2017," $49,939.67 ",married,primary,yes,no,unknown,unknown,no
3771,Sylvester  Morales,Male,25,Nevada,Blue Collar,16.Dec.2017," $18,348.58 ",single,tertiary,yes,no,telephone,other,no
3772,Drew  Rogers,Male,53,Nevada,Blue Collar,16.Dec.2017," $170,237.16 ",married,tertiary,no,no,cellular,unknown,yes
3773,Marian  Hill,Male,43,Nevada,Blue Collar,16.Dec.2017," $66,225.01 ",single,tertiary,no,no,cellular,unknown,no
3774,Lula  Daniels,Male,51,Nevada,Blue Collar,16.Dec.2017," $80,856.55 ",married,secondary,no,no,cellular,unknown,no
3775,Edwin  Malone,Male,29,Wyoming,Blue Collar,16.Dec.2017," $44,638.87 ",married,secondary,yes,no,unknown,unknown,no
3776,Jaime  Pearson,Female,37,Wyoming,White Collar,16.Dec.2017," $138,734.81 ",divorced,tertiary,no,no,cellular,failure,no
3777,Marian  Hill,Female,36,Wyoming,Other,16.Dec.2017," $90,210.19 ",divorced,secondary,no,no,unknown,unknown,no
3778,Isabel  Cross,Female,45,Wyoming,Other,16.Dec.2017," $129,066.88 ",single,secondary,yes,no,unknown,unknown,no
3779,Felicia  Jennings,Female,32,Wyoming,White Collar,16.Dec.2017," $40,707.43 ",married,tertiary,no,no,cellular,unknown,yes
3780,Pauline  Beck,Male,36,California,Blue Collar,17.Dec.2017," $60,787.57 ",married,secondary,no,no,unknown,unknown,no
3781,Isabel  Cross,Male,32,California,White Collar,17.Dec.2017," $64,113.10 ",single,tertiary,no,no,cellular,unknown,yes
3782,Cassandra  Franklin,Female,32,California,White Collar,17.Dec.2017," $76,827.12 ",married,primary,yes,no,cellular,unknown,no
3783,Salvador  Bass,Male,32,California,White Collar,17.Dec.2017," $54,895.34 ",married,secondary,yes,no,cellular,unknown,no
3784,Kyle  Carr,Male,40,California,White Collar,17.Dec.2017," $5,805.28 ",married,secondary,yes,no,cellular,unknown,no
3785,Dan  Peterson,Female,26,California,White Collar,17.Dec.2017," $124,434.88 ",single,secondary,yes,no,unknown,unknown,no
3786,Elvira  Bowman,Male,35,California,White Collar,17.Dec.2017," $205,941.24 ",single,primary,yes,no,unknown,unknown,no
3787,Della  Jensen,Male,32,California,Blue Collar,17.Dec.2017," $25,456.43 ",married,secondary,no,no,telephone,unknown,yes
3788,Eric  Rose,Female,29,California,White Collar,17.Dec.2017," $7,926.99 ",married,secondary,yes,no,cellular,unknown,no
3789,Kyle  Carr,Male,25,California,Other,17.Dec.2017," $66,439.30 ",married,secondary,yes,no,cellular,unknown,no
