customer_id,full_name,gender,age,state,job_classification,date_joined,balance,marital,education,houseloan,otherloan,contact,poutcome,loan_default,month_num,month_name
3489,Shari  Silva,Male,33,California,White Collar,2017-12-02,11331.54,married,tertiary,no,no,cellular,unknown,no,12,December
3490,Colleen  Warren,Male,29,California,Blue Collar,2017-12-02,62533.55,married,secondary,yes,yes,unknown,unknown,no,12,December
3491,Willie  Vega,Male,37,California,Blue Collar,2017-12-02,34378.28,single,tertiary,no,no,cellular,unknown,no,12,December
3492,Rachel  Gomez,Male,57,Nevada,Other,2017-12-02,130370.15,married,tertiary,no,no,telephone,unknown,yes,12,December
3493,Eddie  Green,Female,53,Nevada,White Collar,2017-12-02,12406.43,married,secondary,yes,no,unknown,unknown,no,12,December
3494,Bethany  Pena,Male,48,Nevada,Blue Collar,2017-12-02,8511.64,single,tertiary,yes,yes,cellular,failure,no,12,December
3495,Sonya  Mullins,Male,54,Nevada,Other,2017-12-02,51735.84,married,primary,no,no,cellular,unknown,no,12,December
3496,Billie  Chandler,Male,43,Nevada,Blue Collar,2017-12-02,45097.19,married,primary,no,no,telephone,unknown,no,12,December
3497,Elaine  Ellis,Female,30,Wyoming,Blue Collar,2017-12-02,142.19,single,tertiary,no,yes,cellular,unknown,no,12,December
3498,Christy  Olson,Female,36,California,White Collar,2017-12-03,931.46,married,secondary,yes,no,unknown,unknown,no,12,December
3499,Paulette  Spencer,Female,34,California,Other,2017-12-03,58268.27,divorced,secondary,no,no,cellular,success,yes,12,December
3500,Charlie  Wood,Male,29,California,White Collar,2017-12-03,202305.37,single,tertiary,yes,no,cellular,unknown,no,12,December
3501,Ruben  Nunez,Male,34,California,Other,2017-12-03,199447.03,married,secondary,no,no,cellular,unknown,no,12,December
3502,Christina  Fuller,Female,49,California,White Collar,2017-12-03,108376.94,married,tertiary,no,no,cellular,unknown,no,12,December
3503,Sonya  Mullins,Female,48,California,White Collar,2017-12-03,52849.79,divorced,tertiary,yes,no,cellular,other,yes,12,December
3504,Woodrow  Colon,Female,29,California,White Collar,2017-12-03,79975.64,single,secondary,no,yes,cellular,unknown,no,12,December
3505,Nellie  Joseph,Male,31,California,White Collar,2017-12-03,1371.58,married,tertiary,no,no,cellular,unknown,no,12,December
3506,Lorraine  Gibson,Female,41,California,White Collar,2017-12-03,181479.04,married,tertiary,yes,no,unknown,unknown,no,12,December
3507,Sylvester  Morales,Male,29,California,White Collar,2017-12-03,75548.96,married,tertiary,no,yes,cellular,unknown,no,12,December
3508,Andrew  Meyer,Female,42,California,Blue Collar,2017-12-03,50771.55,married,secondary,yes,no,unknown,unknown,no,12,December
3509,Charlie  Wood,Female,40,California,White Collar,2017-12-03,27967.43,married,secondary,no,no,unknown,unknown,no,12,December
3510,Herman  Williams,Male,18,California,Other,2017-12-03,27210.33,divorced,secondary,yes,yes,cellular,unknown,no,12,December
3511,Elbert  Klein,Female,40,California,White Collar,2017-12-03,70560.66,married,secondary,no,no,cellular,unknown,yes,12,December
3512,Shari  Silva,Male,33,California,Blue Collar,2017-12-03,73076.16,single,tertiary,no,no,cellular,unknown,no,12,December
3513,Mable  Lindsey,Female,32,California,White Collar,2017-12-03,47961.28,single,tertiary,no,no,cellular,unknown,no,12,December
3514,Jenny  Garcia,Male,31,California,Other,2017-12-03,77243.42,married,unknown,no,no,telephone,unknown,no,12,December
3515,Andrew  Meyer,Male,25,California,Blue Collar,2017-12-03,3052.28,married,secondary,yes,no,unknown,unknown,no,12,December
3516,Drew  Rogers,Male,34,California,White Collar,2017-12-03,64730.93,single,tertiary,no,no,cellular,unknown,no,12,December
3517,Tiffany  May,Male,33,California,White Collar,2017-12-03,13678.88,divorced,primary,yes,no,unknown,unknown,no,12,December
3518,Cassandra  Franklin,Female,28,California,White Collar,2017-12-03,55002.45,married,tertiary,yes,no,cellular,unknown,no,12,December
3519,Isabel  Cross,Female,25,California,White Collar,2017-12-03,84482.19,married,secondary,yes,no,cellular,failure,no,12,December
3520,Brooke  Horton,Female,28,California,Blue Collar,2017-12-03,47578.69,married,secondary,no,no,telephone,success,no,12,December
3521,Trevor  Jones,Male,51,Nevada,Blue Collar,2017-12-03,12151.03,single,tertiary,yes,no,cellular,failure,no,12,December
3522,Ruben  Nunez,Male,52,Nevada,White Collar,2017-12-03,157925.07,married,tertiary,yes,no,unknown,unknown,no,12,December
3523,Rachel  Gomez,Male,47,Nevada,Blue Collar,2017-12-03,8238.36,married,secondary,yes,no,cellular,unknown,no,12,December
3524,Ellen  Weaver,Male,42,Nevada,Other,2017-12-03,53279.18,married,secondary,yes,yes,cellular,other,no,12,December
3525,Lance  Yates,Male,54,Nevada,Blue Collar,2017-12-03,2197.88,married,secondary,no,yes,cellular,unknown,no,12,December
3526,Andrew  Meyer,Female,52,Nevada,Other,2017-12-03,92389.0,single,secondary,yes,no,cellular,unknown,no,12,December
3527,Patty  Thompson,Female,53,Nevada,Other,2017-12-03,54835.85,married,secondary,yes,no,cellular,unknown,no,12,December
3528,Della  Jensen,Female,41,Nevada,Other,2017-12-03,15630.39,divorced,secondary,yes,no,cellular,failure,yes,12,December
3529,Blake  Bridges,Female,32,Nevada,Other,2017-12-03,56596.79,divorced,tertiary,yes,no,cellular,other,no,12,December
3530,Charlie  Wood,Male,27,Nevada,Blue Collar,2017-12-03,109489.72,single,tertiary,no,no,cellular,unknown,no,12,December
3531,Woodrow  Colon,Male,46,Nevada,Blue Collar,2017-12-03,92246.82,married,tertiary,yes,no,cellular,other,no,12,December
3532,Paulette  Spencer,Female,47,Nevada,Other,2017-12-03,51328.82,divorced,tertiary,no,no,cellular,unknown,no,12,December
3533,Tiffany  May,Male,50,Nevada,White Collar,2017-12-03,45023.88,married,secondary,yes,no,unknown,unknown,no,12,December
3534,Cindy  Becker,Female,18,Wyoming,White Collar,2017-12-03,8293.03,single,secondary,no,no,cellular,unknown,no,12,December
3535,Carla  Mccormick,Male,38,Wyoming,Blue Collar,2017-12-03,72878.33,single,secondary,yes,no,cellular,failure,no,12,December
3536,Della  Jensen,Male,30,Wyoming,Blue Collar,2017-12-03,63919.42,married,primary,no,no,telephone,unknown,no,12,December
3537,Isabel  Cross,Female,40,California,Other,2017-12-04,38821.63,married,unknown,yes,no,unknown,unknown,no,12,December
3538,Drew  Rogers,Male,37,California,White Collar,2017-12-04,12953.25,divorced,secondary,yes,no,unknown,unknown,no,12,December
3539,Dan  Peterson,Male,39,California,White Collar,2017-12-04,57919.28,single,tertiary,no,no,cellular,unknown,yes,12,December
3540,Kyle  Carr,Male,57,Nevada,Blue Collar,2017-12-04,7524.67,single,secondary,yes,no,cellular,unknown,no,12,December
3541,Dan  Peterson,Male,37,Nevada,Other,2017-12-04,91057.67,married,primary,no,no,telephone,unknown,yes,12,December
3542,Brooke  Horton,Male,35,Nevada,Blue Collar,2017-12-04,55283.76,married,tertiary,no,no,cellular,unknown,no,12,December
3543,Herman  Williams,Male,50,Nevada,Other,2017-12-04,117898.4,married,secondary,yes,no,unknown,unknown,no,12,December
3544,Christina  Fuller,Male,57,Nevada,Blue Collar,2017-12-04,68745.22,married,secondary,yes,no,cellular,failure,no,12,December
3545,Felicia  Jennings,Female,41,Nevada,White Collar,2017-12-04,7211.99,married,primary,no,yes,cellular,unknown,no,12,December
3546,Patty  Thompson,Male,56,Nevada,Other,2017-12-04,10278.13,married,secondary,yes,yes,unknown,unknown,no,12,December
3547,Nellie  Joseph,Male,40,Nevada,Blue Collar,2017-12-04,65080.31,single,tertiary,no,no,cellular,unknown,no,12,December
3548,Tracy  Reed,Female,51,Nevada,Other,2017-12-04,87584.46,single,secondary,yes,no,unknown,unknown,no,12,December
3549,Brooke  Horton,Female,44,Wyoming,Other,2017-12-04,59679.27,married,secondary,no,no,cellular,failure,no,12,December
3550,Brooke  Horton,Female,40,California,White Collar,2017-12-05,47970.64,married,primary,no,yes,telephone,unknown,no,12,December
3551,Joey  Wong,Female,35,California,White Collar,2017-12-05,34682.52,single,primary,yes,no,unknown,unknown,no,12,December
3552,Donna  Reid,Female,36,California,White Collar,2017-12-05,34404.64,married,secondary,yes,no,unknown,unknown,no,12,December
3553,Woodrow  Colon,Male,34,California,White Collar,2017-12-05,35438.18,married,secondary,no,no,cellular,unknown,no,12,December
3554,Salvador  Bass,Female,32,California,Other,2017-12-05,67086.73,married,secondary,yes,no,cellular,unknown,yes,12,December
3555,Johanna  Boone,Female,40,California,Other,2017-12-05,130199.55,married,secondary,no,no,unknown,unknown,no,12,December
3556,Cassandra  Franklin,Female,36,California,White Collar,2017-12-05,62486.87,married,secondary,yes,no,unknown,unknown,no,12,December
3557,Eric  Rose,Male,20,California,White Collar,2017-12-05,77774.52,married,tertiary,no,no,cellular,unknown,yes,12,December
3558,Cindy  Becker,Male,34,California,White Collar,2017-12-05,374.15,married,tertiary,yes,yes,unknown,unknown,no,12,December
3559,Christina  Fuller,Male,37,Nevada,Blue Collar,2017-12-05,18655.69,divorced,tertiary,no,no,cellular,unknown,yes,12,December
3560,Woodrow  Colon,Female,42,Nevada,Other,2017-12-05,120681.46,single,secondary,yes,no,cellular,unknown,no,12,December
3561,Paulette  Spencer,Male,30,Nevada,White Collar,2017-12-05,46612.0,married,secondary,yes,yes,cellular,unknown,no,12,December
3562,Rachel  Gomez,Male,48,Nevada,Blue Collar,2017-12-05,17704.21,married,tertiary,no,no,telephone,unknown,no,12,December
3563,Christy  Olson,Male,38,Nevada,Other,2017-12-05,72802.72,single,tertiary,no,no,cellular,unknown,no,12,December
3564,Ellen  Weaver,Female,58,Nevada,White Collar,2017-12-05,32870.16,married,primary,no,no,cellular,unknown,no,12,December
3565,Brooke  Horton,Male,48,Nevada,Other,2017-12-05,32438.3,single,tertiary,no,yes,cellular,unknown,no,12,December
3566,Mable  Lindsey,Female,46,Nevada,Other,2017-12-05,34099.07,married,secondary,yes,yes,unknown,unknown,no,12,December
3567,Salvador  Bass,Male,48,Nevada,White Collar,2017-12-05,121686.99,married,secondary,yes,no,cellular,unknown,no,12,December
3568,Rachel  Gomez,Female,41,Nevada,Other,2017-12-05,13297.87,married,unknown,yes,no,cellular,unknown,no,12,December
3569,Donna  Reid,Female,42,Wyoming,White Collar,2017-12-05,41029.6,divorced,secondary,yes,no,unknown,unknown,no,12,December
3570,Peter  Hodges,Male,31,California,Other,2017-12-06,30988.97,married,tertiary,yes,no,cellular,other,no,12,December
3571,Pauline  Beck,Female,40,California,Other,2017-12-06,109218.97,married,tertiary,no,no,unknown,unknown,no,12,December
3572,Della  Jensen,Female,32,California,White Collar,2017-12-06,75046.66,married,secondary,no,no,cellular,unknown,no,12,December
3573,Nellie  Joseph,Female,22,California,Blue Collar,2017-12-06,56575.39,married,secondary,no,no,cellular,unknown,no,12,December
3574,Elvira  Bowman,Female,40,California,White Collar,2017-12-06,75598.04,divorced,primary,no,yes,cellular,unknown,no,12,December
3575,Edwin  Malone,Male,26,California,Blue Collar,2017-12-06,24575.48,married,tertiary,no,no,cellular,failure,no,12,December
3576,Shari  Silva,Female,27,California,White Collar,2017-12-06,20676.84,married,primary,yes,yes,unknown,unknown,no,12,December
3577,Joey  Wong,Male,33,California,Blue Collar,2017-12-06,53734.49,married,tertiary,yes,no,cellular,other,no,12,December
3578,Christina  Fuller,Female,35,Nevada,Other,2017-12-06,8801.39,married,tertiary,no,no,cellular,unknown,no,12,December
3579,Mable  Lindsey,Male,48,Nevada,Blue Collar,2017-12-06,74959.75,married,secondary,yes,no,unknown,unknown,no,12,December
3580,Della  Jensen,Male,61,Nevada,Blue Collar,2017-12-06,16778.43,divorced,tertiary,no,no,cellular,unknown,no,12,December
3581,Bethany  Pena,Male,51,Nevada,Blue Collar,2017-12-06,75917.55,married,tertiary,yes,no,unknown,unknown,no,12,December
3582,Sonya  Mullins,Male,49,Nevada,Blue Collar,2017-12-06,1519.34,married,tertiary,yes,no,unknown,unknown,no,12,December
3583,Kyle  Carr,Male,48,Nevada,Other,2017-12-06,97812.03,married,tertiary,yes,no,unknown,unknown,no,12,December
3584,Lula  Daniels,Female,36,California,White Collar,2017-12-07,13346.21,single,tertiary,yes,no,unknown,unknown,no,12,December
3585,Christina  Fuller,Male,51,California,White Collar,2017-12-07,54658.81,married,secondary,yes,no,telephone,failure,no,12,December
3586,Lynette  Brewer,Female,31,California,White Collar,2017-12-07,122948.43,married,secondary,yes,yes,unknown,unknown,no,12,December
3587,Sandra  Floyd,Female,35,California,White Collar,2017-12-07,13575.79,married,secondary,no,no,cellular,success,yes,12,December
3588,Eddie  Green,Male,28,California,White Collar,2017-12-07,28264.49,married,tertiary,no,no,cellular,unknown,no,12,December
3589,Shari  Silva,Female,40,California,Blue Collar,2017-12-07,170324.69,single,secondary,no,no,cellular,other,no,12,December
3590,Sandra  Floyd,Female,34,California,Blue Collar,2017-12-07,83138.96,married,unknown,no,no,cellular,success,yes,12,December
3591,Mable  Lindsey,Male,39,California,White Collar,2017-12-07,20930.69,married,tertiary,no,no,unknown,unknown,no,12,December
3592,Marian  Hill,Female,41,California,White Collar,2017-12-07,123674.42,married,secondary,yes,no,cellular,unknown,no,12,December
3593,Tracy  Reed,Male,31,California,White Collar,2017-12-07,15292.75,married,secondary,yes,no,unknown,unknown,no,12,December
3594,Marion  Glover,Male,42,California,White Collar,2017-12-07,106296.13,single,primary,yes,no,cellular,success,no,12,December
3595,Billie  Chandler,Female,36,California,Blue Collar,2017-12-07,108548.25,married,secondary,yes,yes,unknown,unknown,no,12,December
3596,Trevor  Jones,Male,31,California,White Collar,2017-12-07,36677.39,single,secondary,no,no,unknown,unknown,no,12,December
3597,Don  Gonzales,Female,37,California,White Collar,2017-12-07,47942.51,married,secondary,yes,no,cellular,unknown,no,12,December
3598,Robert  Munoz,Female,33,California,White Collar,2017-12-07,22746.6,married,primary,no,no,unknown,unknown,no,12,December
3599,Austin  Reynolds,Male,26,California,White Collar,2017-12-07,42320.4,married,secondary,yes,no,cellular,unknown,no,12,December
3600,Rachel  Gomez,Male,39,California,White Collar,2017-12-07,23626.54,married,primary,no,no,unknown,unknown,no,12,December
3601,Cassandra  Franklin,Male,33,California,White Collar,2017-12-07,109397.09,married,secondary,no,no,cellular,unknown,no,12,December
3602,Rachel  Gomez,Male,27,California,Blue Collar,2017-12-07,21792.54,married,secondary,yes,no,unknown,unknown,no,12,December
3603,Lee  Mack,Male,40,California,White Collar,2017-12-07,27193.19,married,secondary,yes,no,unknown,unknown,no,12,December
3604,Elbert  Klein,Female,46,Nevada,Other,2017-12-07,65231.3,married,secondary,yes,no,cellular,unknown,no,12,December
3605,Peter  Hodges,Female,49,Nevada,Other,2017-12-07,71289.48,married,tertiary,no,no,cellular,unknown,no,12,December
3606,Cassandra  Franklin,Male,60,Nevada,Other,2017-12-07,96078.73,single,tertiary,no,no,cellular,unknown,no,12,December
3607,Rachel  Gomez,Female,46,Nevada,Other,2017-12-07,118803.49,married,secondary,yes,no,unknown,unknown,no,12,December
3608,Cassandra  Franklin,Female,57,Nevada,White Collar,2017-12-07,39990.28,married,secondary,no,no,telephone,failure,no,12,December
3609,Patty  Thompson,Male,39,Nevada,Other,2017-12-07,111604.46,married,tertiary,no,no,unknown,unknown,no,12,December
3610,Della  Jensen,Male,33,Nevada,Blue Collar,2017-12-07,68387.16,married,tertiary,yes,no,unknown,unknown,no,12,December
3611,Isabel  Cross,Female,48,Nevada,Other,2017-12-07,94760.25,divorced,secondary,yes,no,unknown,unknown,no,12,December
3612,Rachel  Gomez,Female,56,Nevada,Blue Collar,2017-12-07,48942.45,single,secondary,yes,no,cellular,unknown,no,12,December
3613,Ernest  Davis,Female,34,California,White Collar,2017-12-08,44158.69,divorced,tertiary,no,no,cellular,other,no,12,December
3614,Don  Gonzales,Female,42,California,White Collar,2017-12-08,49710.99,married,secondary,no,no,unknown,unknown,no,12,December
3615,Sylvester  Morales,Male,36,California,White Collar,2017-12-08,47204.55,divorced,tertiary,no,no,cellular,unknown,no,12,December
3616,Edwin  Malone,Male,41,California,White Collar,2017-12-08,37183.27,single,secondary,no,no,cellular,unknown,no,12,December
3617,Kyle  Carr,Male,45,Nevada,White Collar,2017-12-08,133617.85,single,tertiary,no,no,cellular,unknown,no,12,December
3618,Peter  Hodges,Female,49,Nevada,Other,2017-12-08,57383.45,married,secondary,no,no,cellular,unknown,no,12,December
3619,Della  Jensen,Male,48,Nevada,Other,2017-12-08,65267.54,married,secondary,no,no,cellular,unknown,no,12,December
3620,Isabel  Cross,Male,44,Nevada,Blue Collar,2017-12-08,97548.57,married,primary,yes,no,unknown,unknown,no,12,December
3621,Brooke  Horton,Male,28,California,Blue Collar,2017-12-09,10069.45,divorced,secondary,no,yes,cellular,unknown,no,12,December
3622,Charlie  Wood,Female,26,California,White Collar,2017-12-09,34174.01,married,tertiary,yes,no,unknown,unknown,no,12,December
3623,Don  Gonzales,Female,54,Nevada,Other,2017-12-09,64483.04,single,tertiary,no,no,cellular,unknown,no,12,December
3624,Eddie  Green,Male,48,Nevada,White Collar,2017-12-09,106305.79,married,primary,yes,no,cellular,unknown,no,12,December
3625,Cecilia  Manning,Male,43,Nevada,Blue Collar,2017-12-09,44450.45,married,tertiary,yes,no,cellular,failure,no,12,December
3626,Drew  Rogers,Male,52,Nevada,Other,2017-12-09,20331.16,married,secondary,yes,no,cellular,unknown,no,12,December
3627,Marian  Hill,Male,30,California,White Collar,2017-12-10,70968.79,married,secondary,yes,yes,cellular,other,no,12,December
3628,Sonya  Mullins,Male,33,California,White Collar,2017-12-10,29985.51,married,secondary,no,yes,cellular,unknown,no,12,December
3629,Eric  Rose,Male,21,California,White Collar,2017-12-10,32988.27,married,secondary,yes,no,telephone,unknown,no,12,December
3630,Elbert  Klein,Female,31,California,White Collar,2017-12-10,37330.12,married,secondary,no,no,cellular,unknown,no,12,December
3631,Trevor  Jones,Female,43,California,White Collar,2017-12-10,82613.72,divorced,unknown,yes,no,unknown,unknown,no,12,December
3632,Rachel  Gomez,Male,38,California,White Collar,2017-12-10,40750.6,married,secondary,no,yes,telephone,unknown,no,12,December
3633,Lance  Yates,Male,48,California,White Collar,2017-12-10,31715.37,single,unknown,no,no,telephone,unknown,no,12,December
3634,Drew  Rogers,Female,49,California,White Collar,2017-12-10,51304.61,married,tertiary,yes,yes,cellular,failure,no,12,December
3635,Bernadette  Page,Female,44,California,White Collar,2017-12-10,73460.82,married,secondary,yes,yes,unknown,unknown,no,12,December
3636,Lula  Daniels,Female,23,California,White Collar,2017-12-10,66596.37,married,tertiary,yes,no,cellular,unknown,no,12,December
3637,Johanna  Boone,Female,31,California,White Collar,2017-12-10,138779.78,divorced,tertiary,no,no,cellular,unknown,no,12,December
3638,Cecilia  Manning,Female,40,California,White Collar,2017-12-10,15322.33,married,secondary,yes,no,unknown,unknown,no,12,December
3639,Cecilia  Manning,Male,31,California,Other,2017-12-10,82346.33,single,secondary,no,yes,unknown,unknown,no,12,December
3640,Elbert  Klein,Male,35,California,Blue Collar,2017-12-10,76131.37,married,tertiary,no,no,cellular,unknown,no,12,December
3641,Lee  Mack,Male,34,California,White Collar,2017-12-10,62149.09,married,primary,yes,no,cellular,unknown,no,12,December
3642,Shari  Silva,Female,26,California,Other,2017-12-10,6285.63,single,secondary,yes,no,cellular,failure,no,12,December
3643,Blake  Bridges,Male,27,California,White Collar,2017-12-10,138222.73,single,tertiary,no,no,cellular,unknown,yes,12,December
3644,Blake  Bridges,Female,31,California,White Collar,2017-12-10,43362.66,divorced,unknown,yes,no,telephone,unknown,no,12,December
3645,Max  Rodgers,Male,52,Nevada,Blue Collar,2017-12-10,103037.36,single,secondary,no,no,cellular,success,no,12,December
3646,Willie  Vega,Male,58,Nevada,Other,2017-12-10,42252.49,single,primary,yes,no,cellular,unknown,no,12,December
3647,Bernadette  Page,Male,47,Nevada,Other,2017-12-10,81412.31,single,secondary,yes,yes,cellular,unknown,no,12,December
3648,Ruben  Nunez,Male,40,Nevada,Other,2017-12-10,14259.0,single,secondary,no,no,cellular,unknown,no,12,December
3649,Eddie  Green,Female,53,Nevada,Other,2017-12-10,122182.64,single,secondary,yes,no,cellular,unknown,no,12,December
3650,Shari  Silva,Male,51,Nevada,Blue Collar,2017-12-10,7488.54,married,tertiary,yes,no,cellular,unknown,no,12,December
3651,Drew  Rogers,Male,63,Nevada,Blue Collar,2017-12-10,54149.93,single,secondary,no,no,cellular,unknown,no,12,December
3652,Salvador  Bass,Female,49,Nevada,Other,2017-12-10,73546.28,married,tertiary,no,no,cellular,unknown,no,12,December
3653,Shari  Silva,Male,54,Nevada,Blue Collar,2017-12-10,162637.72,single,secondary,yes,no,unknown,other,yes,12,December
3654,Eddie  Green,Female,42,Wyoming,White Collar,2017-12-10,14781.76,divorced,secondary,yes,no,cellular,unknown,yes,12,December
3655,Ivan  Adkins,Female,41,Wyoming,Other,2017-12-10,29081.67,single,tertiary,no,no,cellular,failure,no,12,December
3656,Shari  Silva,Female,29,Wyoming,White Collar,2017-12-10,14134.61,married,tertiary,yes,no,cellular,unknown,no,12,December
3657,Sonya  Mullins,Female,38,Wyoming,Other,2017-12-10,141450.87,single,unknown,no,no,cellular,failure,no,12,December
3658,Salvador  Bass,Female,35,California,White Collar,2017-12-11,184113.7,divorced,secondary,yes,no,telephone,unknown,no,12,December
3659,Felicia  Jennings,Female,44,California,Other,2017-12-11,49051.69,single,secondary,no,no,telephone,other,yes,12,December
3660,Dan  Peterson,Male,24,California,Blue Collar,2017-12-11,184097.69,married,secondary,no,no,telephone,unknown,no,12,December
3661,Andrew  Meyer,Male,20,Nevada,Blue Collar,2017-12-11,5544.51,single,secondary,yes,no,unknown,unknown,no,12,December
3662,Cindy  Becker,Female,50,Nevada,Other,2017-12-11,101197.55,single,secondary,no,no,cellular,unknown,no,12,December
3663,Sandra  Floyd,Male,47,Nevada,Blue Collar,2017-12-11,17378.54,married,secondary,no,no,unknown,unknown,no,12,December
3664,Johanna  Boone,Male,41,Wyoming,White Collar,2017-12-11,25610.55,married,secondary,yes,no,unknown,unknown,no,12,December
3665,Eric  Rose,Male,46,California,White Collar,2017-12-12,44672.04,married,secondary,yes,no,cellular,unknown,no,12,December
3666,Ellen  Weaver,Female,41,California,Other,2017-12-12,27172.9,single,secondary,yes,no,cellular,failure,no,12,December
3667,Andrew  Meyer,Female,42,California,White Collar,2017-12-12,108350.79,married,secondary,yes,no,cellular,unknown,yes,12,December
3668,Tiffany  May,Female,36,California,White Collar,2017-12-12,21706.63,single,tertiary,no,no,cellular,unknown,no,12,December
3669,Della  Jensen,Female,36,California,White Collar,2017-12-12,107524.09,single,secondary,yes,no,cellular,unknown,no,12,December
3670,Pauline  Beck,Female,37,California,White Collar,2017-12-12,74009.27,single,secondary,yes,no,cellular,failure,no,12,December
3671,Elaine  Ellis,Female,32,California,Blue Collar,2017-12-12,41918.4,single,primary,yes,no,unknown,unknown,no,12,December
3672,Shari  Silva,Female,24,California,Other,2017-12-12,26784.84,married,secondary,no,no,unknown,unknown,no,12,December
3673,Marian  Hill,Female,34,California,White Collar,2017-12-12,115496.21,married,secondary,yes,no,cellular,unknown,no,12,December
3674,Lula  Daniels,Female,54,Nevada,Other,2017-12-12,51890.43,married,tertiary,no,no,unknown,unknown,yes,12,December
3675,Christy  Olson,Male,44,Nevada,Blue Collar,2017-12-12,89629.24,single,tertiary,yes,no,cellular,failure,no,12,December
3676,Ernest  Davis,Male,57,Nevada,Blue Collar,2017-12-12,116747.61,single,tertiary,no,no,cellular,unknown,no,12,December
3677,Ellen  Weaver,Male,64,Nevada,Blue Collar,2017-12-12,72321.63,married,secondary,no,no,cellular,unknown,no,12,December
3678,Patty  Thompson,Male,34,Wyoming,White Collar,2017-12-12,37996.1,married,secondary,yes,yes,unknown,unknown,no,12,December
3679,Elvira  Bowman,Female,39,Wyoming,Other,2017-12-12,38766.42,divorced,secondary,no,no,cellular,unknown,no,12,December
3680,Johanna  Boone,Female,42,California,White Collar,2017-12-13,32965.15,married,secondary,yes,yes,cellular,unknown,no,12,December
3681,Della  Jensen,Female,35,California,Other,2017-12-13,24599.78,divorced,secondary,yes,no,cellular,unknown,no,12,December
3682,Nellie  Joseph,Male,28,California,White Collar,2017-12-13,59756.13,single,secondary,yes,no,unknown,unknown,yes,12,December
3683,Brooke  Horton,Male,33,California,White Collar,2017-12-13,80236.34,divorced,tertiary,no,no,cellular,failure,no,12,December
3684,Della  Jensen,Male,36,California,Other,2017-12-13,20444.24,married,secondary,yes,no,cellular,unknown,no,12,December
3685,Austin  Reynolds,Male,27,California,White Collar,2017-12-13,116264.33,single,tertiary,no,no,cellular,success,yes,12,December
3686,Shari  Silva,Female,28,California,Blue Collar,2017-12-13,24192.75,single,tertiary,yes,no,unknown,unknown,no,12,December
3687,Austin  Reynolds,Female,33,California,White Collar,2017-12-13,89724.49,married,secondary,no,no,unknown,unknown,no,12,December
3688,Shari  Silva,Female,31,California,Blue Collar,2017-12-13,44690.06,single,secondary,yes,no,cellular,unknown,no,12,December
3689,Robert  Munoz,Male,36,California,White Collar,2017-12-13,5415.61,married,secondary,yes,no,unknown,unknown,no,12,December
3690,Johanna  Boone,Female,29,California,Blue Collar,2017-12-13,28058.6,married,tertiary,yes,no,cellular,failure,no,12,December
3691,Fernando  Rowe,Female,53,Nevada,Other,2017-12-13,70543.91,married,primary,no,no,cellular,failure,yes,12,December
3692,Bobbie  Ryan,Male,52,Nevada,White Collar,2017-12-13,22071.31,single,tertiary,no,no,cellular,unknown,no,12,December
3693,Willie  Vega,Male,37,Nevada,Blue Collar,2017-12-13,6518.99,divorced,primary,yes,no,unknown,unknown,no,12,December
3694,Bobbie  Ryan,Male,39,Nevada,Blue Collar,2017-12-13,56121.49,married,tertiary,no,no,cellular,unknown,no,12,December
3695,Ivan  Adkins,Male,49,Nevada,Other,2017-12-13,61011.1,married,secondary,yes,no,cellular,unknown,no,12,December
3696,Lynette  Brewer,Male,48,Nevada,Other,2017-12-13,69478.4,married,tertiary,no,no,cellular,success,yes,12,December
3697,Kyle  Carr,Male,52,Nevada,Blue Collar,2017-12-13,28800.84,single,secondary,yes,yes,unknown,unknown,no,12,December
3698,Lee  Mack,Male,50,Nevada,Blue Collar,2017-12-13,30827.75,divorced,primary,yes,no,cellular,failure,no,12,December
3699,Bernadette  Page,Male,48,Nevada,Blue Collar,2017-12-13,16468.67,married,primary,yes,no,unknown,unknown,no,12,December
3700,Marian  Hill,Male,54,Nevada,Blue Collar,2017-12-13,40155.79,married,secondary,yes,yes,cellular,unknown,no,12,December
3701,Jenny  Garcia,Female,53,Nevada,Other,2017-12-13,107176.81,married,primary,no,no,cellular,unknown,no,12,December
3702,Max  Rodgers,Male,47,Nevada,Other,2017-12-13,55446.34,married,tertiary,yes,no,cellular,other,no,12,December
3703,Cindy  Becker,Female,28,Nevada,Other,2017-12-13,50442.61,married,secondary,yes,no,cellular,unknown,no,12,December
3704,Isabel  Cross,Male,35,Wyoming,Blue Collar,2017-12-13,19011.75,married,primary,yes,no,cellular,failure,no,12,December
3705,Cindy  Becker,Female,39,Wyoming,White Collar,2017-12-13,5685.79,married,secondary,yes,no,cellular,unknown,no,12,December
3706,Robert  Munoz,Male,34,Wyoming,Other,2017-12-13,23500.94,married,tertiary,yes,no,cellular,other,no,12,December
3707,Lance  Yates,Male,35,Wyoming,Other,2017-12-13,156436.15,married,primary,yes,yes,unknown,unknown,no,12,December
3708,Dan  Peterson,Female,47,California,White Collar,2017-12-14,96583.85,single,secondary,yes,no,unknown,unknown,no,12,December
3709,Robert  Munoz,Male,24,California,White Collar,2017-12-14,38477.82,divorced,tertiary,no,yes,cellular,unknown,no,12,December
3710,Eric  Rose,Female,25,California,Other,2017-12-14,58766.81,married,secondary,yes,no,cellular,unknown,no,12,December
